GPCUSTID,BBDDate,BBDate,BBAmount,BBTransDesc
PHAM54602      ,1-Sep-2016,26-Sep-2016,30.00,EPIV00000097655      
PHAM54602      ,1-Oct-2016,26-Oct-2016,30.00,EPIV00000102114      
PHAM54602      ,1-May-2016,26-May-2016,30.00,EPIV00000081349      
PHAM54602      ,1-Aug-2016,26-Aug-2016,30.00,EPIV00000093356      
PHAM54602      ,1-Jul-2016,26-Jul-2016,30.00,EPIV00000089194      
PHELPS53599    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148015      
PHILLIPS51888  ,1-Jun-2015,26-Jun-2015,30.00,EPIV00000048552      
PHILLIPS51888  ,1-Jul-2015,26-Jul-2015,30.00,EPIV00000051036      
PHILLIPS51999  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152174      
PHILLIPS52104  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150982      
PHILLIPS52515  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149421      
PHILLIPS52515  ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000143494      
PHILLIPS57037  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150605      
PHILLIPS60642  ,1-May-2017,26-May-2017,30.00,EPIV00000137887      
PHILLIPS60642  ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000143613      
PHILLIPS60642  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149539      
PHIPPS50933    ,1-May-2017,26-May-2017,30.00,EPIV00000139876      
PHIPPS50933    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151675      
PHIPPS50933    ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000145680      
PHUNG54553     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148181      
PICKARD60799   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148863      
PICKETT58955   ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000149555      
PIEPER54485    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151792      
PIERCE56789    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152581      
PILIVI3484     ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000150560      
PILIVI3484     ,1-Jun-2017,25-Jun-2017,30.00,EPIV00000144586      
PILKINGTON55523,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152589      
PILNY53926     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148291      
PINDER52350    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150956      
PINDER55031    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150428      
PINGREE58133   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150464      
PIRES57163     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151677      
PITCHER58655   ,1-Nov-2016,26-Nov-2016,30.00,EPIV00000108513      
PITCHER58655   ,1-Dec-2016,26-Dec-2016,30.00,EPIV00000113325      
PITCHER58655   ,1-Jan-2017,26-Jan-2017,30.00,EPIV00000118260      
PITKIN50120    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152677      
PITKIN57880    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149914      
PITTS53168     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151216      
PIXTON54885    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149881      
POATE50423     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152355      
POCHE59260     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149950      
PODOLAN53467   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000153288      
POLE4920       ,1-Jun-2017,26-Jun-2017,15.00,EPIV00000146304      
POLE4920       ,1-May-2017,26-May-2017,15.00,EPIV00000140481      
POLE4920       ,23-Jun-2017,18-Jul-2017,300.00,ETF - M. POLE        
POLLOCK56326   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149938      
POLUND61435    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149861      
POMA54687      ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000152302      
POMA54687      ,1-Jun-2017,26-Jun-2017,31.00,EPIV00000146279      
POND1604       ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000150634      
PONT7662       ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000153081      
POOLE3461      ,1-Jan-2015,25-Jan-2015,30.00,EPIV00000037405      
POOLE3461      ,1-Oct-2014,25-Oct-2014,30.00,EPIV00000031176      
POOLE3461      ,1-Feb-2015,25-Feb-2015,30.00,EPIV00000039570      
POOLE3461      ,1-Apr-2015,25-Apr-2015,30.00,EPIV00000044077      
POOLE3461      ,1-Nov-2014,25-Nov-2014,30.00,EPIV00000033219      
POOLE3461      ,1-Dec-2014,25-Dec-2014,30.00,EPIV00000035295      
POOLE3461      ,1-May-2015,25-May-2015,30.00,EPIV00000046423      
POOLE3461      ,1-Mar-2015,25-Mar-2015,30.00,EPIV00000041790      
POOLE3461      ,1-Sep-2014,25-Sep-2014,30.00,EPIV00000029176      
POOLE60565     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000147510      
POPE51033A     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150012      
POPE57154      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152487      
PORTER2973     ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000148895      
PORTER2973     ,1-Jun-2017,25-Jun-2017,30.00,EPIV00000142988      
PORTER50376    ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000147361      
PORTER51548    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149551      
PORTER52829    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000147803      
PORTER56414    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152087      
PORTER58441    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152846      
PORTER59002    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151260      
PORTILLO60480  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000153438      
PORTUS50240    ,1-Jul-2016,26-Jul-2016,30.00,EPIV00000088214      
POSEY4402      ,1-Jun-2017,25-Jun-2017,30.00,EPIV00000142807      
POSEY4402      ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000148705      
POSEY54257     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150727      
POTTER3089     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148051      
POTTER56464    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000153203      
POTTER9614     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148860      
POTTS5139      ,1-Jul-2017,26-Jul-2017,15.00,EPIV00000153403      
POULSEN2311    ,1-Feb-2013,25-Feb-2013,25.00,SCHED00009634        
POULSEN2311    ,1-Jan-2013,25-Jan-2013,25.00,SCHED00008340        
POULSEN2311    ,1-Nov-2012,25-Nov-2012,25.00,SCHED00005107        
POULSEN2311    ,1-Aug-2012,1-Aug-2012,25.00,SCHED00002104        
POULSEN2311    ,1-Sep-2012,25-Sep-2012,25.00,SCHED00003017        
POULSEN2311    ,1-Dec-2012,25-Dec-2012,25.00,SCHED00006963        
POULSEN2311    ,1-Mar-2013,25-Mar-2013,25.00,SCHED00010797        
POULSEN2311    ,1-Oct-2012,25-Oct-2012,25.00,SCHED00004020        
POULSEN2311    ,1-Jul-2012,1-Jul-2012,25.00,SCHED00001279        
POULSEN2311    ,1-Apr-2013,25-Apr-2013,25.00,EPIV00000001325      
POULSEN2311    ,1-May-2013,25-May-2013,25.00,EPIV00000002716      
POULSEN55104   ,22-May-2017,1-Jan-1900,-30.00,WEBPMT0000102184     
POULSEN56189   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000153358      
POULSEN60071   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000153334      
POULSEN60839   ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000153424      
POULSEN60839   ,2-May-2017,27-May-2017,30.00,EPIV00000141524      
POULSEN7258    ,12-Jan-2017,1-Jan-1900,-30.00,PYMNT00032423        
POWELL1653     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150725      
POWELL51742    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152561      
POWELL51742    ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000146534      
POWELL51742    ,1-May-2017,26-May-2017,30.00,EPIV00000140693      
POWELSON525232 ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000150437      
POWERS1505     ,1-Jan-2016,26-Jan-2016,30.00,EPIV00000066811      
POWERS58999    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150905      
PRATT4235      ,1-Jun-2017,26-Jun-2017,15.00,EPIV00000142281      
PRATT4235      ,1-Jul-2017,26-Jul-2017,15.00,EPIV00000148162      
PREECE54183    ,1-May-2016,26-May-2016,30.00,EPIV00000082194      
PREECE54183    ,1-Apr-2016,26-Apr-2016,30.00,EPIV00000078476      
PREECE54183    ,1-Jul-2016,26-Jul-2016,30.00,EPIV00000090118      
PREECE54183    ,1-Jun-2016,26-Jun-2016,30.00,EPIV00000086083      
PREECE58816    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149657      
PRESTGARD2313  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000147772      
PRESTGARD2313  ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000141903      
PRESTON1613    ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000148311      
PREWITT58029   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150500      
PRICE54211     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000147888      
PRICE55373     ,16-May-2017,1-Jan-1900,-90.00,PYMNT00036123        
PRICE55601     ,1-Apr-2017,26-Apr-2017,30.00,EPIV00000132004      
PRICE55601     ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000143274      
PRICE55601     ,30-Jun-2017,25-Jul-2017,300.00,ETF K. PRICE         
PRICE55601     ,1-May-2017,26-May-2017,30.00,EPIV00000137557      
PRICKETT5959   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150836      
PRINCE57350    ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000151373      
PRISBREY52632  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148075      
PRITT51682     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000153218      
PROBST57115    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150336      
PROCTOR53883   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148806      
PROCTOR59484   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148612      
PROVANCE53779  ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000146625      
PROVANCE53779  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152655      
PROVOLT56057   ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000148876      
PROWS0981      ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000143631      
PROWS0981      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149557      
PRZYBYLA5962   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000153228      
PUEBLO2315     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152044      
PUGSLEY51909   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149542      
PUGSLEY60811   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149673      
PULFORD55363   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148726      
PULHAM4710     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151230      
PURCELL1661    ,1-May-2013,25-May-2013,30.00,EPIV00000002621      
PURCELL1661    ,1-Apr-2013,25-Apr-2013,30.00,EPIV00000001230      
PURCELL1661    ,1-Jan-2013,25-Jan-2013,30.00,SCHED00008346        
PURCELL1661    ,1-Jul-2012,1-Jul-2012,30.00,SCHED00001283        
PURCELL1661    ,1-Mar-2013,25-Mar-2013,30.00,SCHED00010804        
PURCELL1661    ,1-Dec-2012,25-Dec-2012,30.00,SCHED00006969        
PURCELL1661    ,1-Sep-2012,25-Sep-2012,30.00,SCHED00003022        
PURCELL1661    ,1-Aug-2012,1-Aug-2012,30.00,SCHED00002109        
PURCELL1661    ,1-Nov-2012,25-Nov-2012,30.00,SCHED00005113        
PURCELL1661    ,1-Feb-2013,25-Feb-2013,30.00,SCHED00009640        
PURCELL1661    ,1-Oct-2012,25-Oct-2012,30.00,SCHED00004026        
PURCELL53226   ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000146892      
PURCELL53226   ,1-May-2017,26-May-2017,30.00,EPIV00000141035      
PURCELL53226   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152934      
PURSER56655    ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000148962      
PUTNAM60995    ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000142848      
PUTNAM60995    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148746      
QUARNBERG2316  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148370      
QUASS51958     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149181      
QUICK51839     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150794      
QUINLAN61425   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149288      
QUINN2317      ,6-Apr-2016,1-Jan-1900,-29.00,PYMNT00024892        
QUINN4609      ,1-Sep-2015,26-Sep-2015,31.50,EPIV00000056762      
QUINN4609      ,1-Jul-2015,26-Jul-2015,31.50,EPIV00000051453      
QUINN4609      ,1-Aug-2015,26-Aug-2015,31.50,EPIV00000054066      
QUIRINDON1609  ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000152574      
QUIST59725     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000147557      
R4901          ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150001      
RADCLIFFE55001 ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151105      
RAEN57365      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150182      
RAFFERTY5923   ,1-Mar-2016,25-Mar-2016,30.00,EPIV00000075806      
RAFFERTY5923   ,1-Feb-2016,25-Feb-2016,30.00,EPIV00000072353      
RAFFERTY5923   ,1-Apr-2016,25-Apr-2016,30.00,EPIV00000079401      
RAISOR9852     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152063      
RAISOR9852     ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000146049      
RALPHS57336    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152834      
RAMIREZ60082   ,1-Jul-2017,26-Jul-2017,15.00,EPIV00000153410      
RAMIREZ60473   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148576      
RAMIREZ60735   ,1-Jul-2017,26-Jul-2017,16.50,EPIV00000150992      
RANDALL50593   ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000150327      
RANDALL52998   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151691      
RANDALL60037   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148104      
RANDLES8639    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000147799      
RANGER54589    ,1-Feb-2016,26-Feb-2016,30.00,EPIV00000072117      
RANGER54589    ,1-May-2016,26-May-2016,30.00,EPIV00000082911      
RANGER54589    ,1-Apr-2016,26-Apr-2016,30.00,EPIV00000079147      
RANGER54589    ,1-Jun-2016,26-Jun-2016,30.00,EPIV00000086823      
RANGER54589    ,1-Mar-2016,26-Mar-2016,30.00,EPIV00000075562      
RANKE4603      ,27-Jun-2017,1-Jan-1900,-25.00,PYMNT00037586        
RANSIER56161   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151037      
RAPIER50809    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150344      
RAPIER6406     ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000151236      
RAPP54464      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151697      
RASMUSSEN50647 ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151409      
RASMUSSEN55242 ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149237      
RASMUSSEN55381 ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150944      
RASMUSSEN59612 ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152300      
RASMUSSEN59780 ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150604      
RATHKE55223    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151477      
RAUN1723       ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000153322      
RAUSCH56049    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152503      
RAWLINGS2321   ,1-Jul-2017,26-Jul-2017,5.00,EPIV00000147583      
RAWLINGS55502  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150386      
RAY2322        ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000150030      
RAY2323        ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000149937      
RAY55880       ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151769      
RAY57992       ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152136      
REASE0157      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149643      
REAVELEY2325   ,20-Jun-2017,1-Jan-1900,-5.00,PYMNT00037206        
RECHIS5007     ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000151040      
RECORD57158    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000147960      
REDD51547      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148693      
REDD5398       ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149855      
REDD56142      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152275      
REDFORD50831   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148780      
REEDER53682    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000153314      
REES1839       ,1-Jul-2017,26-Jul-2017,15.00,EPIV00000151117      
REES53824      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000153144      
REES56653      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148877      
REESE2328      ,1-Jan-2013,25-Jan-2013,25.00,SCHED00008368        
REESE2328      ,1-Nov-2012,25-Nov-2012,25.00,SCHED00005134        
REESE2328      ,1-Aug-2012,1-Aug-2012,25.00,SCHED00002127        
REESE2328      ,1-Sep-2012,25-Sep-2012,25.00,SCHED00003041        
REESE2328      ,1-Dec-2012,25-Dec-2012,25.00,SCHED00006991        
REESE2328      ,1-Mar-2013,25-Mar-2013,25.00,SCHED00010826        
REESE2328      ,1-Feb-2013,25-Feb-2013,25.00,SCHED00009662        
REESE2328      ,1-May-2013,25-May-2013,25.00,EPIV00000002414      
REESE2328      ,1-Jul-2012,1-Jul-2012,25.00,SCHED00001300        
REESE2328      ,1-Oct-2012,25-Oct-2012,25.00,SCHED00004045        
REESE2328      ,1-Apr-2013,25-Apr-2013,25.00,EPIV00000001022      
REESE51304     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000147976      
REEVES55822    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150260      
REEVES58145    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149462      
REID2602       ,1-Jul-2016,31-Jul-2016,30.00,EPIV00000089875      
REID50644      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151148      
REID5401       ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000152405      
REID58406      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152323      
REID58714      ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000149891      
REID59137      ,3-Jul-2017,1-Jan-1900,-30.00,WEBPMT0000109319     
REID59489      ,12-Jul-2017,6-Aug-2017,300.00,ETF P. REID          
REID59489      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150241      
REMY51712      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149196      
RENELLE52631   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150989      
RESCH54631     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149146      
REVELL59659    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152105      
REX60008       ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152098      
REYES52611     ,1-Sep-2015,26-Sep-2015,30.00,EPIV00000056977      
REYES52611     ,1-Nov-2015,26-Nov-2015,30.00,EPIV00000062721      
REYES52611     ,1-Oct-2015,26-Oct-2015,30.00,EPIV00000059804      
REYES52611     ,1-Dec-2015,26-Dec-2015,30.00,EPIV00000065760      
REYNOLDS1868   ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000150246      
REYNOLDS53356  ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000152211      
REYNOLDS58214  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150871      
REYNOLDS58268  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000153061      
REYNOLDS59589  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149109      
REYNOLDS60016  ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000152352      
REYNOLDS60034  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150256      
REZAC60707     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148131      
RHEA50805      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148297      
RHEE1803       ,1-Jul-2017,31-Jul-2017,30.00,EPIV00000152165      
RHOADS59586    ,1-Jul-2017,26-Jul-2017,23.50,EPIV00000148440      
RICE52511      ,1-Apr-2015,26-Apr-2015,30.00,EPIV00000042858      
RICE52511      ,1-Feb-2015,26-Feb-2015,30.00,EPIV00000038411      
RICE52511      ,1-Jan-2015,26-Jan-2015,30.00,EPIV00000036287      
RICE52511      ,1-Mar-2015,26-Mar-2015,30.00,EPIV00000040604      
RICE53268      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149711      
RICH1839       ,1-Oct-2012,25-Oct-2012,30.00,SCHED00004048        
RICH59566      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151554      
RICH60217      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148318      
RICH60217      ,1-May-2017,26-May-2017,30.00,EPIV00000136748      
RICH60217      ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000142433      
RICHARDS2333   ,1-Jul-2017,26-Jul-2017,25.00,EPIV00000151509      
RICHARDS2334   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149724      
RICHARDS53598  ,1-Oct-2015,26-Oct-2015,30.00,EPIV00000058966      
RICHARDS53598  ,1-Nov-2015,26-Nov-2015,30.00,EPIV00000061855      
RICHARDS54299  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149188      
RICHARDS54299  ,1-May-2017,26-May-2017,30.00,EPIV00000137553      
RICHARDS54299  ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000143270      
RICHARDS56776  ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000152279      
RICHARDS60947  ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000150967      
RICHARDS61407  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000147723      
RICHARDSO2335  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149706      
RICHARDSON0633 ,1-Jul-2017,31-Jul-2017,30.00,EPIV00000153131      
RICHARDSON56415,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149883      
RICHARDSON57823,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150683      
RICHARDSON59467,1-Jul-2017,26-Jul-2017,30.00,EPIV00000153382      
RICHARDSON59712,1-Jun-2017,26-Jun-2017,31.50,EPIV00000143828      
RICHARDSON59712,1-Jul-2017,26-Jul-2017,31.50,EPIV00000149765      
RICHENS60310   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148688      
RICHES1310     ,1-Jun-2017,26-Jun-2017,15.00,EPIV00000143490      
RICHES1310     ,1-Jul-2017,26-Jul-2017,15.00,EPIV00000149417      
RICHESON56800  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149398      
RICHESON56800  ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000143471      
RICHEY57316    ,2-Jun-2017,1-Jan-1900,-30.00,WEBPMT0000104374     
RICHEY60829    ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000141920      
RICHEY60829    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000147788      
RICHINS54907   ,11-Jul-2017,1-Jan-1900,-30.00,PYMNT00037909        
RICHINS56899   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149520      
RICHMAN3668    ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000147613      
RICKS55769     ,1-Feb-2016,26-Feb-2016,30.00,EPIV00000070074      
RIDDLE61285    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148870      
RIDDLE692      ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151089      
RIDGE51681     ,1-Jul-2017,26-Jul-2017,31.50,EPIV00000149677      
RIESKE4761     ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000148935      
RIGBY2336      ,1-Jan-2013,25-Jan-2013,7.49,SCHED00008381        
RIGBY2336      ,1-Mar-2013,25-Mar-2013,25.00,SCHED00010840        
RIGBY2336      ,1-Feb-2013,25-Feb-2013,25.00,SCHED00009675        
RIGBY53637     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152440      
RIGBY56017     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150282      
RIGBY58113     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148822      
RIGIDTECH      ,7-Jul-2017,1-Aug-2017,3583.00,UIA-1826             
RILEY56417     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149463      
RILEY60959     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151008      
RINNA53486     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150672      
RINNA53486     ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000144701      
RITTER8530     ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000142323      
RITTER8530     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148204      
RIVERA57810    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150590      
RIVERA58104    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000147528      
RIVERA61378    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150216      
RIVEROS4106    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000151727      
RIVEROS60412   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150028      
ROACH58747     ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000149061      
ROATJOHN55101  ,1-Jun-2017,26-Jun-2017,30.00,EPIV00000146942      
ROATJOHN55101  ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000152987      
ROBBINS2034    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000153436      
ROBERTS1002    ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000150494      
ROBERTS2784    ,1-Jul-2017,25-Jul-2017,30.00,EPIV00000150864      
ROBERTS51704   ,1-Jul-2017,26-Jul-2017,30.00,EPIV00000148729      
